REF_DATE,GEO,DGUID,Companies,Length of track,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VALUE
2009,Canada,2016A000011124,VIA Rail,Total line owned,Kilometres,196,units ,0,245
2009,Canada,2016A000011124,VIA Rail,"Line owned, first main track",Kilometres,196,units ,0,208
2009,Canada,2016A000011124,VIA Rail,"Line owned, second and other main track",Kilometres,196,units ,0,0
2009,Canada,2016A000011124,VIA Rail,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,38
2009,Canada,2016A000011124,VIA Rail,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,24
2009,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,24
2009,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,0
2009,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,0
2009,Canada,2016A000011124,Regional railways,Total track operated,Kilometres,196,units ,0,9647
2009,Canada,2016A000011124,Regional railways,Total line owned,Kilometres,196,units ,0,6891
2009,Canada,2016A000011124,Regional railways,"Line owned, first main track",Kilometres,196,units ,0,5230
2009,Canada,2016A000011124,Regional railways,"Line owned, second and other main track",Kilometres,196,units ,0,537
2009,Canada,2016A000011124,Regional railways,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,1124
2009,Canada,2016A000011124,Regional railways,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,2757
2009,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2006
2009,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,319
2009,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,432
2010,Canada,2016A000011124,Total companies,Total track operated,Kilometres,196,units ,0,66312
2010,Canada,2016A000011124,Total companies,Total line owned,Kilometres,196,units ,0,53410
2010,Canada,2016A000011124,Total companies,"Line owned, first main track",Kilometres,196,units ,0,35953
2010,Canada,2016A000011124,Total companies,"Line owned, second and other main track",Kilometres,196,units ,0,3626
2010,Canada,2016A000011124,Total companies,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,13830
2010,Canada,2016A000011124,Total companies,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,12902
2010,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,7489
2010,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,793
2010,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,4620
2010,Canada,2016A000011124,Canadian National,Total track operated,Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian National,Total line owned,Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian National,"Line owned, first main track",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian National,"Line owned, second and other main track",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian National,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian National,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian Pacific,Total track operated,Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian Pacific,Total line owned,Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian Pacific,"Line owned, first main track",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian Pacific,"Line owned, second and other main track",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian Pacific,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian Pacific,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,VIA Rail,Total track operated,Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,VIA Rail,Total line owned,Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,VIA Rail,"Line owned, first main track",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,VIA Rail,"Line owned, second and other main track",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,VIA Rail,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,VIA Rail,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2010,Canada,2016A000011124,Regional railways,Total track operated,Kilometres,196,units ,0,9104
2010,Canada,2016A000011124,Regional railways,Total line owned,Kilometres,196,units ,0,6278
2010,Canada,2016A000011124,Regional railways,"Line owned, first main track",Kilometres,196,units ,0,4855
2010,Canada,2016A000011124,Regional railways,"Line owned, second and other main track",Kilometres,196,units ,0,474
2010,Canada,2016A000011124,Regional railways,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,950
2010,Canada,2016A000011124,Regional railways,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,2826
2010,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2202
2010,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,195
2010,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,429
2011,Canada,2016A000011124,Total companies,Total track operated,Kilometres,196,units ,0,64218
2011,Canada,2016A000011124,Total companies,Total line owned,Kilometres,196,units ,0,51648
2011,Canada,2016A000011124,Total companies,"Line owned, first main track",Kilometres,196,units ,0,34839
2011,Canada,2016A000011124,Total companies,"Line owned, second and other main track",Kilometres,196,units ,0,3278
2011,Canada,2016A000011124,Total companies,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,13531
2011,Canada,2016A000011124,Total companies,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,12570
2011,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,7238
2011,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,827
2011,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,4506
2011,Canada,2016A000011124,Canadian National,Total track operated,Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian National,Total line owned,Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian National,"Line owned, first main track",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian National,"Line owned, second and other main track",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian National,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian National,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian Pacific,Total track operated,Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian Pacific,Total line owned,Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian Pacific,"Line owned, first main track",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian Pacific,"Line owned, second and other main track",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian Pacific,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian Pacific,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,VIA Rail,Total track operated,Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,VIA Rail,Total line owned,Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,VIA Rail,"Line owned, first main track",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,VIA Rail,"Line owned, second and other main track",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,VIA Rail,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,VIA Rail,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2011,Canada,2016A000011124,Regional railways,Total track operated,Kilometres,196,units ,0,8670
2011,Canada,2016A000011124,Regional railways,Total line owned,Kilometres,196,units ,0,6137
2011,Canada,2016A000011124,Regional railways,"Line owned, first main track",Kilometres,196,units ,0,4582
2011,Canada,2016A000011124,Regional railways,"Line owned, second and other main track",Kilometres,196,units ,0,601
2011,Canada,2016A000011124,Regional railways,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,954
2011,Canada,2016A000011124,Regional railways,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,2532
2011,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,1939
2011,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,199
2011,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,393
2012,Canada,2016A000011124,Total companies,Total track operated,Kilometres,196,units ,0,63104
2012,Canada,2016A000011124,Total companies,Total line owned,Kilometres,196,units ,0,50740
2012,Canada,2016A000011124,Total companies,"Line owned, first main track",Kilometres,196,units ,0,34685
2012,Canada,2016A000011124,Total companies,"Line owned, second and other main track",Kilometres,196,units ,0,3280
2012,Canada,2016A000011124,Total companies,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,12775
2012,Canada,2016A000011124,Total companies,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,12364
2012,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,6960
2012,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,902
2012,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,4502
2012,Canada,2016A000011124,Canadian National,Total track operated,Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian National,Total line owned,Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian National,"Line owned, first main track",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian National,"Line owned, second and other main track",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian National,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian National,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian Pacific,Total track operated,Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian Pacific,Total line owned,Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian Pacific,"Line owned, first main track",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian Pacific,"Line owned, second and other main track",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian Pacific,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian Pacific,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,VIA Rail,Total track operated,Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,VIA Rail,Total line owned,Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,VIA Rail,"Line owned, first main track",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,VIA Rail,"Line owned, second and other main track",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,VIA Rail,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,VIA Rail,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2012,Canada,2016A000011124,Regional railways,Total track operated,Kilometres,196,units ,0,8228
2012,Canada,2016A000011124,Regional railways,Total line owned,Kilometres,196,units ,0,6081
2012,Canada,2016A000011124,Regional railways,"Line owned, first main track",Kilometres,196,units ,0,4524
2012,Canada,2016A000011124,Regional railways,"Line owned, second and other main track",Kilometres,196,units ,0,603
2012,Canada,2016A000011124,Regional railways,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,954
2012,Canada,2016A000011124,Regional railways,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,2148
2012,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,1608
2012,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,199
2012,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,341
2013,Canada,2016A000011124,Total companies,Total track operated,Kilometres,196,units ,0,62341
2013,Canada,2016A000011124,Total companies,Total line owned,Kilometres,196,units ,0,50269
2013,Canada,2016A000011124,Total companies,"Line owned, first main track",Kilometres,196,units ,0,34717
2013,Canada,2016A000011124,Total companies,"Line owned, second and other main track",Kilometres,196,units ,0,3156
2013,Canada,2016A000011124,Total companies,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,12397
2013,Canada,2016A000011124,Total companies,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,12072
2013,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,6788
2013,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,843
2013,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,4441
2013,Canada,2016A000011124,Canadian National,Total track operated,Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian National,Total line owned,Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian National,"Line owned, first main track",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian National,"Line owned, second and other main track",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian National,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian National,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian Pacific,Total track operated,Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian Pacific,Total line owned,Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian Pacific,"Line owned, first main track",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian Pacific,"Line owned, second and other main track",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian Pacific,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian Pacific,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,VIA Rail,Total track operated,Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,VIA Rail,Total line owned,Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,VIA Rail,"Line owned, first main track",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,VIA Rail,"Line owned, second and other main track",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,VIA Rail,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,VIA Rail,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2013,Canada,2016A000011124,Regional railways,Total track operated,Kilometres,196,units ,0,7911
2013,Canada,2016A000011124,Regional railways,Total line owned,Kilometres,196,units ,0,6032
2013,Canada,2016A000011124,Regional railways,"Line owned, first main track",Kilometres,196,units ,0,4674
2013,Canada,2016A000011124,Regional railways,"Line owned, second and other main track",Kilometres,196,units ,0,483
2013,Canada,2016A000011124,Regional railways,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,876
2013,Canada,2016A000011124,Regional railways,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,1880
2013,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,1400
2013,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,185
2013,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,295
2014,Canada,2016A000011124,Total companies,Total track operated,Kilometres,196,units ,0,62307
2014,Canada,2016A000011124,Total companies,Total line owned,Kilometres,196,units ,0,50098
2014,Canada,2016A000011124,Total companies,"Line owned, first main track",Kilometres,196,units ,0,34494
2014,Canada,2016A000011124,Total companies,"Line owned, second and other main track",Kilometres,196,units ,0,3388
2014,Canada,2016A000011124,Total companies,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,12217
2014,Canada,2016A000011124,Total companies,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,12209
2014,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,6948
2014,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,876
2014,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,4384
2014,Canada,2016A000011124,Canadian National,Total track operated,Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian National,Total line owned,Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian National,"Line owned, first main track",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian National,"Line owned, second and other main track",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian National,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian National,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian Pacific,Total track operated,Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian Pacific,Total line owned,Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian Pacific,"Line owned, first main track",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian Pacific,"Line owned, second and other main track",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian Pacific,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian Pacific,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,VIA Rail,Total track operated,Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,VIA Rail,Total line owned,Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,VIA Rail,"Line owned, first main track",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,VIA Rail,"Line owned, second and other main track",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,VIA Rail,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,VIA Rail,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,NULL
2014,Canada,2016A000011124,Regional railways,Total track operated,Kilometres,196,units ,0,8444
2014,Canada,2016A000011124,Regional railways,Total line owned,Kilometres,196,units ,0,6492
2014,Canada,2016A000011124,Regional railways,"Line owned, first main track",Kilometres,196,units ,0,4890
2014,Canada,2016A000011124,Regional railways,"Line owned, second and other main track",Kilometres,196,units ,0,687
2014,Canada,2016A000011124,Regional railways,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,914
2014,Canada,2016A000011124,Regional railways,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,1952
2014,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,1443
2014,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,210
2014,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,300
2015,Canada,2016A000011124,Total companies,Total track operated,Kilometres,196,units ,0,63562
2015,Canada,2016A000011124,Total companies,Total line owned,Kilometres,196,units ,0,50454
2015,Canada,2016A000011124,Total companies,"Line owned, first main track",Kilometres,196,units ,0,35205
2015,Canada,2016A000011124,Total companies,"Line owned, second and other main track",Kilometres,196,units ,0,3252
2015,Canada,2016A000011124,Total companies,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,11998
2015,Canada,2016A000011124,Total companies,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,13108
2015,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,7858
2015,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,812
